x,y,label
-0.18585858585858586,0.507070707070707,-0.3908970887240404
-0.18585858585858586,0.5212121212121212,-0.305030638486425
-0.18585858585858586,0.5353535353535352,-0.21794708970650145
-0.18585858585858586,0.5494949494949495,-0.1298881569263779
-0.18585858585858586,0.5636363636363635,-0.04110808084149209
-0.18585858585858586,0.5777777777777777,0.0481289878282789
-0.18585858585858586,0.591919191919192,0.1375518327492431
-0.18585858585858586,0.606060606060606,0.2268851784236947
-0.18585858585858586,0.6202020202020202,0.31585278567082664
-0.18585858585858586,0.6343434343434342,0.40418055935140007
-0.18585858585858586,0.6484848484848484,0.49159959099711337
-0.18585858585858586,0.6626262626262625,0.5778490617172727
-0.18585858585858586,0.6767676767676767,0.6626789365573913
-0.18585858585858586,0.6909090909090909,0.7458523900097997
-0.18585858585858586,0.7050505050505049,0.8271479130979924
-0.18585858585858586,0.7191919191919192,0.9063610647316702
-0.18585858585858586,0.7333333333333332,0.9833058431541519
-0.18585858585858586,0.7474747474747474,1.0578156665682412
-0.18585858585858586,0.7616161616161616,1.1297439647663952
-0.18585858585858586,0.7757575757575756,1.1989643952316777
-0.18585858585858586,0.7898989898989899,1.2653707072631448
-0.18585858585858586,0.8040404040404041,1.3288762858980525
-0.18585858585858586,0.8181818181818181,1.3894134135816971
-0.18585858585858586,0.8323232323232324,1.446932291638083
-0.18585858585858586,0.8464646464646464,1.5013998657041059
-0.18585858585858586,0.8606060606060606,1.55279849958593
-0.18585858585858586,0.8747474747474748,1.6011245407261114
-0.18585858585858586,0.8888888888888888,1.6463868179246375
-0.18585858585858586,0.9030303030303031,1.6886051084424638
-0.18585858585858586,0.9171717171717171,1.7278086074353354
-0.18585858585858586,0.9313131313131313,1.7640344280990812
-0.18585858585858586,0.9454545454545453,1.7973261562028764
-0.18585858585858586,0.9595959595959596,1.8277324780510549
-0.18585858585858586,0.9737373737373738,1.8553058965104112
-0.18585858585858586,0.9878787878787878,1.8801015456888335
-0.18585858585858586,1.002020202020202,1.9021761112331301
-0.18585858585858586,1.016161616161616,1.9215868600738029
-0.18585858585858586,1.0303030303030303,1.9383907807978256
-0.18585858585858586,1.0444444444444445,1.9526438336687608
-0.18585858585858586,1.0585858585858585,1.9644003076104903
-0.18585858585858586,1.0727272727272728,1.9737122801877804
-0.18585858585858586,1.0868686868686868,1.9806291757069703
-0.18585858585858586,1.101010101010101,1.9851974159725767
-0.18585858585858586,1.115151515151515,1.9874601579184867
-0.18585858585858586,1.1292929292929292,1.9874571122352958
-0.18585858585858586,1.1434343434343435,1.985224437190066
-0.18585858585858586,1.1575757575757575,1.9807947020377696
-0.18585858585858586,1.1717171717171717,1.9741969147150789
-0.18585858585858586,1.1858585858585857,1.9654566088526044
-0.18585858585858586,1.2,1.9545959855105055
-0.17171717171717174,-0.2,-2.136675568953332
-0.17171717171717174,-0.18585858585858586,-2.131347669281343
-0.17171717171717174,-0.17171717171717174,-2.1256081448151347
-0.17171717171717174,-0.1575757575757576,-2.1194263894998757
-0.17171717171717174,-0.14343434343434344,-2.1127697123297997
-0.17171717171717174,-0.1292929292929293,-2.105603226265451
-0.17171717171717174,-0.11515151515151517,-2.0978897364904396
-0.17171717171717174,-0.10101010101010102,-2.089589629086853
-0.17171717171717174,-0.08686868686868689,-2.0806607614294004
-0.17171717171717174,-0.07272727272727275,-2.07105835584753
-0.17171717171717174,-0.0585858585858586,-2.0607348983838625
-0.17171717171717174,-0.04444444444444445,-2.0496400447872896
-0.17171717171717174,-0.03030303030303033,-2.0377205362207027
-0.17171717171717174,-0.016161616161616182,-2.0249201275362223
-0.17171717171717174,-0.002020202020202033,-2.011179531373517
-0.17171717171717174,0.012121212121212088,-1.996436381766693
-0.17171717171717174,0.026262626262626237,-1.98062522139755
-0.17171717171717174,0.04040404040404039,-1.9636775171010807
-0.17171717171717174,0.05454545454545451,-1.9455217087034526
-0.17171717171717174,0.06868686868686869,-1.9260832967408232
-0.17171717171717174,0.0828282828282828,-1.9052849750531937
-0.17171717171717174,0.09696969696969693,-1.8830468146506476
-0.17171717171717174,0.1111111111111111,-1.8592865055853576
-0.17171717171717174,0.12525252525252523,-1.8339196638019164
-0.17171717171717174,0.13939393939393935,-1.806860210046577
-0.17171717171717174,0.15353535353535352,-1.7780208278534841
-0.17171717171717174,0.16767676767676765,-1.7473135073492196
-0.17171717171717174,0.18181818181818177,-1.7146501810786914
-0.17171717171717174,0.19595959595959594,-1.6799434572061758
-0.17171717171717174,0.21010101010101007,-1.6431074542354702
-0.17171717171717174,0.2242424242424242,-1.604058739775942
-0.17171717171717174,0.23838383838383836,-1.5627173738161746
-0.17171717171717174,0.2525252525252525,-1.5190080544237947
-0.17171717171717174,0.2666666666666666,-1.472861360755128
-0.17171717171717174,0.2808080808080808,-1.4242150847386457
-0.17171717171717174,0.2949494949494949,-1.3730156388268089
-0.17171717171717174,0.309090909090909,-1.319219522860001
-0.17171717171717174,0.32323232323232315,-1.2627948284604935
-0.17171717171717174,0.3373737373737374,-1.2037227546226834
-0.17171717171717174,0.3515151515151515,-1.1419991034805932
-0.17171717171717174,0.3656565656565656,-1.077635720849221
-0.17171717171717174,0.37979797979797975,-1.0106618423234455
-0.17171717171717174,0.39393939393939387,-0.9411253027732824
-0.17171717171717174,0.408080808080808,-0.869093565304933
-0.17171717171717174,0.4222222222222222,-0.7946545254614685
-0.17171717171717174,0.43636363636363634,-0.7179170478801682
-0.17171717171717174,0.45050505050505046,-0.639011196010884
-0.17171717171717174,0.4646464646464646,-0.5580881209496482
-0.17171717171717174,0.4787878787878787,-0.4753195829607284
-0.17171717171717174,0.49292929292929283,-0.3908970887240404
-0.17171717171717174,0.507070707070707,-0.305030638486425
-0.17171717171717174,0.5212121212121212,-0.21794708970650234
-0.17171717171717174,0.5353535353535352,-0.1298881569263779
-0.17171717171717174,0.5494949494949495,-0.04110808084149209
-0.17171717171717174,0.5636363636363635,0.0481289878282789
-0.17171717171717174,0.5777777777777777,0.1375518327492431
-0.17171717171717174,0.591919191919192,0.2268851784236956
-0.17171717171717174,0.606060606060606,0.31585278567082486
-0.17171717171717174,0.6202020202020202,0.40418055935140007
-0.17171717171717174,0.6343434343434342,0.4915995909971125
-0.17171717171717174,0.6484848484848484,0.5778490617172727
-0.17171717171717174,0.6626262626262625,0.6626789365573895
-0.17171717171717174,0.6767676767676767,0.7458523900097993
-0.17171717171717174,0.6909090909090909,0.8271479130979928
-0.17171717171717174,0.7050505050505049,0.9063610647316698
-0.17171717171717174,0.7191919191919192,0.9833058431541519
-0.17171717171717174,0.7333333333333332,1.0578156665682403
-0.17171717171717174,0.7474747474747474,1.1297439647663952
-0.17171717171717174,0.7616161616161616,1.1989643952316782
-0.17171717171717174,0.7757575757575756,1.2653707072631448
-0.17171717171717174,0.7898989898989899,1.3288762858980516
-0.17171717171717174,0.8040404040404041,1.3894134135816976
-0.17171717171717174,0.8181818181818181,1.446932291638082
-0.17171717171717174,0.8323232323232324,1.5013998657041063
-0.17171717171717174,0.8464646464646464,1.5527984995859292
-0.17171717171717174,0.8606060606060606,1.601124540726111
-0.17171717171717174,0.8747474747474748,1.6463868179246375
-0.17171717171717174,0.8888888888888888,1.688605108442463
-0.17171717171717174,0.9030303030303031,1.7278086074353363
-0.17171717171717174,0.9171717171717171,1.7640344280990812
-0.17171717171717174,0.9313131313131313,1.7973261562028773
-0.17171717171717174,0.9454545454545453,1.8277324780510549
-0.17171717171717174,0.9595959595959596,1.8553058965104112
-0.17171717171717174,0.9737373737373738,1.8801015456888335
-0.17171717171717174,0.9878787878787878,1.9021761112331301
-0.17171717171717174,1.002020202020202,1.9215868600738037
-0.17171717171717174,1.016161616161616,1.9383907807978256
-0.17171717171717174,1.0303030303030303,1.9526438336687608
-0.17171717171717174,1.0444444444444445,1.9644003076104903
-0.17171717171717174,1.0585858585858585,1.9737122801877804
-0.17171717171717174,1.0727272727272728,1.980629175706972
-0.17171717171717174,1.0868686868686868,1.9851974159725776
-0.17171717171717174,1.101010101010101,1.9874601579184867
-0.17171717171717174,1.115151515151515,1.9874571122352958
-0.17171717171717174,1.1292929292929292,1.985224437190067
-0.17171717171717174,1.1434343434343435,1.9807947020377696
-0.17171717171717174,1.1575757575757575,1.9741969147150797
-0.17171717171717174,1.1717171717171717,1.9654566088526044
-0.17171717171717174,1.1858585858585857,1.9545959855105055
-0.17171717171717174,1.2,1.9416341054095048
-0.1575757575757576,-0.2,-2.131347669281343
-0.1575757575757576,-0.18585858585858586,-2.1256081448151347
-0.1575757575757576,-0.17171717171717174,-2.1194263894998757
-0.1575757575757576,-0.1575757575757576,-2.1127697123297997
-0.1575757575757576,-0.14343434343434344,-2.105603226265451
-0.1575757575757576,-0.1292929292929293,-2.0978897364904396
-0.1575757575757576,-0.11515151515151517,-2.089589629086853
-0.1575757575757576,-0.10101010101010102,-2.0806607614294004
-0.1575757575757576,-0.08686868686868689,-2.07105835584753
-0.1575757575757576,-0.07272727272727275,-2.0607348983838625
-0.1575757575757576,-0.0585858585858586,-2.0496400447872896
-0.1575757575757576,-0.04444444444444445,-2.0377205362207027
-0.1575757575757576,-0.03030303030303033,-2.0249201275362223
-0.1575757575757576,-0.016161616161616182,-2.011179531373517
-0.1575757575757576,-0.002020202020202033,-1.996436381766693
-0.1575757575757576,0.012121212121212088,-1.98062522139755
-0.1575757575757576,0.026262626262626237,-1.9636775171010816
-0.1575757575757576,0.04040404040404039,-1.9455217087034526
-0.1575757575757576,0.05454545454545451,-1.9260832967408232
-0.1575757575757576,0.06868686868686869,-1.9052849750531937
-0.1575757575757576,0.0828282828282828,-1.8830468146506476
-0.1575757575757576,0.09696969696969693,-1.8592865055853576
-0.1575757575757576,0.1111111111111111,-1.8339196638019164
-0.1575757575757576,0.12525252525252523,-1.806860210046577
-0.1575757575757576,0.13939393939393935,-1.7780208278534841
-0.1575757575757576,0.15353535353535352,-1.7473135073492196
-0.1575757575757576,0.16767676767676765,-1.7146501810786914
-0.1575757575757576,0.18181818181818177,-1.6799434572061758
-0.1575757575757576,0.19595959595959594,-1.6431074542354702
-0.1575757575757576,0.21010101010101007,-1.604058739775942
-0.1575757575757576,0.2242424242424242,-1.5627173738161746
-0.1575757575757576,0.23838383838383836,-1.5190080544237947
-0.1575757575757576,0.2525252525252525,-1.472861360755128
-0.1575757575757576,0.2666666666666666,-1.4242150847386457
-0.1575757575757576,0.2808080808080808,-1.3730156388268089
-0.1575757575757576,0.2949494949494949,-1.319219522860001
-0.1575757575757576,0.309090909090909,-1.2627948284604935
-0.1575757575757576,0.32323232323232315,-1.2037227546226843
-0.1575757575757576,0.3373737373737374,-1.1419991034805932
-0.1575757575757576,0.3515151515151515,-1.077635720849221
-0.1575757575757576,0.3656565656565656,-1.0106618423234455
-0.1575757575757576,0.37979797979797975,-0.9411253027732824
-0.1575757575757576,0.39393939393939387,-0.869093565304933
-0.1575757575757576,0.408080808080808,-0.7946545254614694
-0.1575757575757576,0.4222222222222222,-0.7179170478801682
-0.1575757575757576,0.43636363636363634,-0.639011196010884
-0.1575757575757576,0.45050505050505046,-0.5580881209496482
-0.1575757575757576,0.4646464646464646,-0.4753195829607284
-0.1575757575757576,0.4787878787878787,-0.3908970887240404
-0.1575757575757576,0.49292929292929283,-0.30503063848642675
-0.1575757575757576,0.507070707070707,-0.21794708970650145
-0.1575757575757576,0.5212121212121212,-0.1298881569263779
-0.1575757575757576,0.5353535353535352,-0.04110808084149209
-0.1575757575757576,0.5494949494949495,0.0481289878282789
-0.1575757575757576,0.5636363636363635,0.1375518327492422
-0.1575757575757576,0.5777777777777777,0.2268851784236947
-0.1575757575757576,0.591919191919192,0.31585278567082664
-0.1575757575757576,0.606060606060606,0.40418055935140007
-0.1575757575757576,0.6202020202020202,0.49159959099711337
-0.1575757575757576,0.6343434343434342,0.5778490617172727
-0.1575757575757576,0.6484848484848484,0.6626789365573904
-0.1575757575757576,0.6626262626262625,0.745852390009798
-0.1575757575757576,0.6767676767676767,0.8271479130979924
-0.1575757575757576,0.6909090909090909,0.9063610647316702
-0.1575757575757576,0.7050505050505049,0.9833058431541519
-0.1575757575757576,0.7191919191919192,1.0578156665682412
-0.1575757575757576,0.7333333333333332,1.1297439647663947
-0.1575757575757576,0.7474747474747474,1.1989643952316777
-0.1575757575757576,0.7616161616161616,1.2653707072631448
-0.1575757575757576,0.7757575757575756,1.3288762858980516
-0.1575757575757576,0.7898989898989899,1.3894134135816967
-0.1575757575757576,0.8040404040404041,1.446932291638083
-0.1575757575757576,0.8181818181818181,1.5013998657041059
-0.1575757575757576,0.8323232323232324,1.55279849958593
-0.1575757575757576,0.8464646464646464,1.601124540726111
-0.1575757575757576,0.8606060606060606,1.6463868179246375
-0.1575757575757576,0.8747474747474748,1.6886051084424638
-0.1575757575757576,0.8888888888888888,1.7278086074353354
-0.1575757575757576,0.9030303030303031,1.7640344280990812
-0.1575757575757576,0.9171717171717171,1.7973261562028764
-0.1575757575757576,0.9313131313131313,1.8277324780510549
-0.1575757575757576,0.9454545454545453,1.8553058965104103
-0.1575757575757576,0.9595959595959596,1.8801015456888335
-0.1575757575757576,0.9737373737373738,1.9021761112331301
-0.1575757575757576,0.9878787878787878,1.9215868600738029
-0.1575757575757576,1.002020202020202,1.9383907807978256
-0.1575757575757576,1.016161616161616,1.9526438336687608
-0.1575757575757576,1.0303030303030303,1.9644003076104903
-0.1575757575757576,1.0444444444444445,1.9737122801877804
-0.1575757575757576,1.0585858585858585,1.9806291757069703
-0.1575757575757576,1.0727272727272728,1.9851974159725776
-0.1575757575757576,1.0868686868686868,1.9874601579184867
-0.1575757575757576,1.101010101010101,1.9874571122352958
-0.1575757575757576,1.115151515151515,1.985224437190067
-0.1575757575757576,1.1292929292929292,1.9807947020377696
-0.1575757575757576,1.1434343434343435,1.9741969147150789
-0.1575757575757576,1.1575757575757575,1.9654566088526044
-0.1575757575757576,1.1717171717171717,1.9545959855105055
-0.1575757575757576,1.1858585858585857,1.9416341054095057
-0.1575757575757576,1.2,1.9265871277726356
-0.14343434343434344,-0.2,-2.1256081448151347
-0.14343434343434344,-0.18585858585858586,-2.1194263894998757
-0.14343434343434344,-0.17171717171717174,-2.1127697123297997
-0.14343434343434344,-0.1575757575757576,-2.105603226265451
-0.14343434343434344,-0.14343434343434344,-2.0978897364904396
-0.14343434343434344,-0.1292929292929293,-2.089589629086853
-0.14343434343434344,-0.11515151515151517,-2.0806607614294004
-0.14343434343434344,-0.10101010101010102,-2.07105835584753
-0.14343434343434344,-0.08686868686868689,-2.0607348983838625
-0.14343434343434344,-0.07272727272727275,-2.0496400447872896
-0.14343434343434344,-0.0585858585858586,-2.0377205362207027
-0.14343434343434344,-0.04444444444444445,-2.0249201275362223
-0.14343434343434344,-0.03030303030303033,-2.011179531373517
-0.14343434343434344,-0.016161616161616182,-1.996436381766693
-0.14343434343434344,-0.002020202020202033,-1.98062522139755
-0.14343434343434344,0.012121212121212088,-1.9636775171010807
-0.14343434343434344,0.026262626262626237,-1.9455217087034526
-0.14343434343434344,0.04040404040404039,-1.9260832967408232
-0.14343434343434344,0.05454545454545451,-1.9052849750531937
-0.14343434343434344,0.06868686868686869,-1.8830468146506476
-0.14343434343434344,0.0828282828282828,-1.8592865055853576
-0.14343434343434344,0.09696969696969693,-1.8339196638019164
-0.14343434343434344,0.1111111111111111,-1.806860210046576
-0.14343434343434344,0.12525252525252523,-1.7780208278534841
-0.14343434343434344,0.13939393939393935,-1.7473135073492196
-0.14343434343434344,0.15353535353535352,-1.7146501810786905
-0.14343434343434344,0.16767676767676765,-1.6799434572061758
-0.14343434343434344,0.18181818181818177,-1.6431074542354702
-0.14343434343434344,0.19595959595959594,-1.604058739775942
-0.14343434343434344,0.21010101010101007,-1.5627173738161746
-0.14343434343434344,0.2242424242424242,-1.5190080544237947
-0.14343434343434344,0.23838383838383836,-1.472861360755128
-0.14343434343434344,0.2525252525252525,-1.4242150847386457
-0.14343434343434344,0.2666666666666666,-1.3730156388268089
-0.14343434343434344,0.2808080808080808,-1.319219522860001
-0.14343434343434344,0.2949494949494949,-1.2627948284604926
-0.14343434343434344,0.309090909090909,-1.2037227546226843
-0.14343434343434344,0.32323232323232315,-1.1419991034805932
-0.14343434343434344,0.3373737373737374,-1.077635720849221
-0.14343434343434344,0.3515151515151515,-1.0106618423234455
-0.14343434343434344,0.3656565656565656,-0.9411253027732815
-0.14343434343434344,0.37979797979797975,-0.8690935653049321
-0.14343434343434344,0.39393939393939387,-0.7946545254614694
-0.14343434343434344,0.408080808080808,-0.7179170478801691
-0.14343434343434344,0.4222222222222222,-0.639011196010884
-0.14343434343434344,0.43636363636363634,-0.5580881209496482
-0.14343434343434344,0.45050505050505046,-0.4753195829607275
-0.14343434343434344,0.4646464646464646,-0.3908970887240404
-0.14343434343434344,0.4787878787878787,-0.305030638486425
-0.14343434343434344,0.49292929292929283,-0.21794708970650234
-0.14343434343434344,0.507070707070707,-0.1298881569263779
-0.14343434343434344,0.5212121212121212,-0.0411080808414912
-0.14343434343434344,0.5353535353535352,0.0481289878282789
-0.14343434343434344,0.5494949494949495,0.1375518327492431
-0.14343434343434344,0.5636363636363635,0.22688517842369382
-0.14343434343434344,0.5777777777777777,0.31585278567082664
-0.14343434343434344,0.591919191919192,0.40418055935140007
-0.14343434343434344,0.606060606060606,0.49159959099711337
-0.14343434343434344,0.6202020202020202,0.5778490617172727
-0.14343434343434344,0.6343434343434342,0.6626789365573904
-0.14343434343434344,0.6484848484848484,0.7458523900097993
-0.14343434343434344,0.6626262626262625,0.827147913097992
-0.14343434343434344,0.6767676767676767,0.9063610647316702
-0.14343434343434344,0.6909090909090909,0.9833058431541528
-0.14343434343434344,0.7050505050505049,1.0578156665682412
-0.14343434343434344,0.7191919191919192,1.1297439647663952
-0.14343434343434344,0.7333333333333332,1.1989643952316777
-0.14343434343434344,0.7474747474747474,1.2653707072631448
-0.14343434343434344,0.7616161616161616,1.328876285898052
-0.14343434343434344,0.7757575757575756,1.3894134135816967
-0.14343434343434344,0.7898989898989899,1.446932291638082
-0.14343434343434344,0.8040404040404041,1.5013998657041063
-0.14343434343434344,0.8181818181818181,1.55279849958593
-0.14343434343434344,0.8323232323232324,1.6011245407261114
-0.14343434343434344,0.8464646464646464,1.6463868179246375
-0.14343434343434344,0.8606060606060606,1.6886051084424638
-0.14343434343434344,0.8747474747474748,1.7278086074353363
-0.14343434343434344,0.8888888888888888,1.7640344280990812
-0.14343434343434344,0.9030303030303031,1.7973261562028773
-0.14343434343434344,0.9171717171717171,1.8277324780510549
-0.14343434343434344,0.9313131313131313,1.8553058965104112
-0.14343434343434344,0.9454545454545453,1.8801015456888335
-0.14343434343434344,0.9595959595959596,1.9021761112331301
-0.14343434343434344,0.9737373737373738,1.9215868600738037
-0.14343434343434344,0.9878787878787878,1.9383907807978256
-0.14343434343434344,1.002020202020202,1.9526438336687608
-0.14343434343434344,1.016161616161616,1.9644003076104903
-0.14343434343434344,1.0303030303030303,1.9737122801877804
-0.14343434343434344,1.0444444444444445,1.980629175706972
-0.14343434343434344,1.0585858585858585,1.9851974159725776
-0.14343434343434344,1.0727272727272728,1.9874601579184885
-0.14343434343434344,1.0868686868686868,1.9874571122352958
-0.14343434343434344,1.101010101010101,1.985224437190066
-0.14343434343434344,1.115151515151515,1.9807947020377696
-0.14343434343434344,1.1292929292929292,1.9741969147150789
-0.14343434343434344,1.1434343434343435,1.9654566088526026
-0.14343434343434344,1.1575757575757575,1.9545959855105055
-0.14343434343434344,1.1717171717171717,1.9416341054095048
-0.14343434343434344,1.1858585858585857,1.9265871277726356
-0.14343434343434344,1.2,1.9094685921954104
-0.1292929292929293,-0.2,-2.1194263894998757
-0.1292929292929293,-0.18585858585858586,-2.1127697123297997
-0.1292929292929293,-0.17171717171717174,-2.105603226265451
-0.1292929292929293,-0.1575757575757576,-2.0978897364904396
-0.1292929292929293,-0.14343434343434344,-2.089589629086853
-0.1292929292929293,-0.1292929292929293,-2.0806607614294004
-0.1292929292929293,-0.11515151515151517,-2.07105835584753
-0.1292929292929293,-0.10101010101010102,-2.0607348983838625
-0.1292929292929293,-0.08686868686868689,-2.0496400447872896
-0.1292929292929293,-0.07272727272727275,-2.0377205362207027
-0.1292929292929293,-0.0585858585858586,-2.0249201275362223
